Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,CA,California,Salinas,City,BRFSS,Prevention,664224,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,24,23,25,,,"150,441","(36.6889174321, -121.631811961)",PREVENT,COREW,664224,,Core preventive services for older women
2016,CA,California,San Bernardino,City,BRFSS,Prevention,665000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,23.3,22.7,23.9,,,"209,924","(34.1392322844, -117.295272732)",PREVENT,COREW,665000,,Core preventive services for older women
2016,CA,California,San Buenaventura (Ventura),City,BRFSS,Prevention,665042,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.9,34.6,37.3,,,"106,433","(34.2743610206, -119.231436551)",PREVENT,COREM,665042,,Core preventive services for older men
2016,CA,California,Roseville,City,BRFSS,Prevention,662938,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.2,37.5,41.1,,,"118,788","(38.7657516182, -121.302847708)",PREVENT,COREM,662938,,Core preventive services for older men
2016,CA,California,Sacramento,City,BRFSS,Prevention,664000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25.8,25.4,26.2,,,"466,488","(38.5666321567, -121.468299801)",PREVENT,COREW,664000,,Core preventive services for older women
2016,CA,California,San Diego,City,BRFSS,Prevention,666000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29.6,29.2,29.9,,,"1,307,402","(32.8355639418, -117.119792061)",PREVENT,COREM,666000,,Core preventive services for older men
2016,CA,California,Riverside,City,BRFSS,Prevention,662000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,30.9,30.3,31.5,,,"303,871","(33.9381251685, -117.394845824)",PREVENT,COREW,662000,,Core preventive services for older women
2016,CA,California,Sacramento,City,BRFSS,Prevention,664000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,29,28.5,29.4,,,"466,488","(38.5666321567, -121.468299801)",PREVENT,COREM,664000,,Core preventive services for older men
2016,CA,California,Salinas,City,BRFSS,Prevention,664224,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,27.3,26.3,28.3,,,"150,441","(36.6889174321, -121.631811961)",PREVENT,COREM,664224,,Core preventive services for older men
2016,CA,California,Riverside,City,BRFSS,Prevention,662000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.3,29.7,31,,,"303,871","(33.9381251685, -117.394845824)",PREVENT,COREM,662000,,Core preventive services for older men
2016,CA,California,San Buenaventura (Ventura),City,BRFSS,Prevention,665042,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,35.4,34.2,36.6,,,"106,433","(34.2743610206, -119.231436551)",PREVENT,COREW,665042,,Core preventive services for older women
2016,CA,California,San Diego,City,BRFSS,Prevention,666000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.2,32.9,33.5,,,"1,307,402","(32.8355639418, -117.119792061)",PREVENT,COREW,666000,,Core preventive services for older women
2016,CA,California,San Jose,City,BRFSS,Prevention,668000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,34.4,34,34.8,,,"945,942","(37.3003963176, -121.847228423)",PREVENT,COREM,668000,,Core preventive services for older men
2016,CA,California,San Mateo,City,BRFSS,Prevention,668252,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,37.6,36.4,38.6,,,"97,207","(37.5518226893, -122.312390346)",PREVENT,COREM,668252,,Core preventive services for older men
2016,CA,California,San Francisco,City,BRFSS,Prevention,667000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,29.7,29.4,30,,,"805,235","(37.7559136611, -122.440987876)",PREVENT,COREW,667000,,Core preventive services for older women
2016,CA,California,San Jose,City,BRFSS,Prevention,668000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,33.3,33,33.6,,,"945,942","(37.3003963176, -121.847228423)",PREVENT,COREW,668000,,Core preventive services for older women
2016,CA,California,San Marcos,City,BRFSS,Prevention,668196,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32,30.2,33.6,,,"83,781","(33.134965986, -117.174363098)",PREVENT,COREW,668196,,Core preventive services for older women
2016,CA,California,San Marcos,City,BRFSS,Prevention,668196,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,28.7,27.1,30.3,,,"83,781","(33.134965986, -117.174363098)",PREVENT,COREM,668196,,Core preventive services for older men
2016,CA,California,Santa Ana,City,BRFSS,Prevention,669000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,25,24.4,25.5,,,"324,528","(33.7366948419, -117.881890237)",PREVENT,COREW,669000,,Core preventive services for older women
2016,CA,California,San Ramon,City,BRFSS,Prevention,668378,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,40.5,39,42,,,"72,148","(37.7623705462, -121.938150371)",PREVENT,COREW,668378,,Core preventive services for older women
2016,CA,California,San Ramon,City,BRFSS,Prevention,668378,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.9,38.2,41.5,,,"72,148","(37.7623705462, -121.938150371)",PREVENT,COREM,668378,,Core preventive services for older men
2016,CA,California,San Francisco,City,BRFSS,Prevention,667000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.7,32.3,33.1,,,"805,235","(37.7559136611, -122.440987876)",PREVENT,COREM,667000,,Core preventive services for older men
2016,CA,California,San Leandro,City,BRFSS,Prevention,668084,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.8,30.8,32.8,,,"84,950","(37.7074299262, -122.159061655)",PREVENT,COREW,668084,,Core preventive services for older women
2016,CA,California,Santa Ana,City,BRFSS,Prevention,669000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.1,29.5,30.8,,,"324,528","(33.7366948419, -117.881890237)",PREVENT,COREM,669000,,Core preventive services for older men
2016,CA,California,San Mateo,City,BRFSS,Prevention,668252,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36,34.9,37,,,"97,207","(37.5518226893, -122.312390346)",PREVENT,COREW,668252,,Core preventive services for older women
2016,CA,California,San Leandro,City,BRFSS,Prevention,668084,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.7,31.5,33.9,,,"84,950","(37.7074299262, -122.159061655)",PREVENT,COREM,668084,,Core preventive services for older men
2016,CA,California,Stockton,City,BRFSS,Prevention,675000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,31.4,30.7,32.1,,,"291,707","(37.9766322679, -121.311121669)",PREVENT,COREM,675000,,Core preventive services for older men
2016,CA,California,Temecula,City,BRFSS,Prevention,678120,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.6,35.4,37.8,,,"100,097","(33.5029980884, -117.12239028)",PREVENT,COREW,678120,,Core preventive services for older women
2016,CA,California,Santa Monica,City,BRFSS,Prevention,670000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,35.4,34.3,36.5,,,"89,736","(34.0231891612, -118.481563937)",PREVENT,COREM,670000,,Core preventive services for older men
2016,CA,California,Tustin,City,BRFSS,Prevention,680854,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39.9,38.4,41.5,,,"75,540","(33.7308520326, -117.810730968)",PREVENT,COREM,680854,,Core preventive services for older men
2016,CA,California,Tracy,City,BRFSS,Prevention,680238,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,31.7,30.4,32.9,,,"82,922","(37.7243277375, -121.444621463)",PREVENT,COREW,680238,,Core preventive services for older women
2016,CA,California,Santa Clara,City,BRFSS,Prevention,669084,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,35.2,34.2,36.2,,,"116,468","(37.3646197504, -121.967932117)",PREVENT,COREW,669084,,Core preventive services for older women
2016,CA,California,Union City,City,BRFSS,Prevention,681204,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,32.1,30.8,33.5,,,"69,516","(37.6028390812, -122.018966106)",PREVENT,COREM,681204,,Core preventive services for older men
2016,CA,California,Santa Monica,City,BRFSS,Prevention,670000,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,40.4,39.3,41.5,,,"89,736","(34.0231891612, -118.481563937)",PREVENT,COREW,670000,,Core preventive services for older women
2016,CA,California,Santa Rosa,City,BRFSS,Prevention,670098,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,36.5,35,37.8,,,"167,815","(38.4464423102, -122.706005935)",PREVENT,COREM,670098,,Core preventive services for older men
2016,CA,California,Sunnyvale,City,BRFSS,Prevention,677000,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,39,37.9,40,,,"140,081","(37.3834416566, -122.025624324)",PREVENT,COREM,677000,,Core preventive services for older men
2016,CA,California,Union City,City,BRFSS,Prevention,681204,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,32.7,31.6,33.9,,,"69,516","(37.6028390812, -122.018966106)",PREVENT,COREW,681204,,Core preventive services for older women
2016,CA,California,Santa Maria,City,BRFSS,Prevention,669196,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,26.8,25.2,28.3,,,"99,553","(34.9333735757, -120.443326954)",PREVENT,COREM,669196,,Core preventive services for older men
